municerca,fecha_agg,sexo,edad_diagnostico,lon,lat,distancia_rio,distancia_verde_m,distancia_grande_m,longitude,latitude,t2m,d2m,tp,t2m_min,t2m_max,wind_speed,ws10,dia,mes,tp_anom,t2m_anom,d2m_anom,t2m_min_anom,t2m_max_anom,casos,Estimación poblacional,Superficie (Km cuadrados),Proximidad al río (m) (distancia mínima),Proximidad al río (m) (distancia al centroide),Proximidad al río (m) (distancia máxima),Densidad poblacional,CALMAT I,CALMAT II,CALMAT III,CALMAT IV,CALMAT V,Hogares Pobres,Hogares Pobres No Indigentes,Hogares Indigentes,Personas Pobres,Personas Pobres No Indigentes,Personas Indigentes,UNEA: Sin Instrucción,UNEA: Primario Incompleto,UNEA: Primario Completo,UNEA: Secundario Incompleto,UNEA: Secundario Completo,UNEA: Superior y/o Universitario Incompleto,UNEA: Superior y/o Universitario Completo,Acceso a Cloacas,Acceso a Gas de Red,Acceso a Agua de Red,Acceso a Electricidad,Mujeres (%),Varones (%),Mujeres de 0 a 6 años,Varones de 0 a 6 años,Personas de 0 a 6 años,Mujeres de 7 a 14 años,Varones de 7 a 14 años,Personas de 7 a 14 años,Mujeres de 15 a 24 años,Varones de 15 a 24 años,Personas de 15 a 24 años,Mujeres de 25 a 59 años,Varones de 25 a 59 años,Personas de 25 a 59 años,Mujeres de 60 años o más,Varones de 60 años o más,Personas de 60 años o más,casos_sum_2w,casos_sum_3w,casos_sum_4w,casos_lag_1,casos_lag_2,casos_lag_3,casos_lag_4,casos_ma_4,t2m_mean_1w,t2m_mean_2w,d2m_mean_1w,d2m_mean_2w,tp_mean_1w,tp_sum_1w,tp_mean_2w,tp_sum_2w,t2m_min_mean_1w,t2m_min_mean_2w,t2m_max_mean_1w,t2m_max_mean_2w,ws10_mean_1w,ws10_mean_2w,tp_anom_mean_1w,tp_anom_sum_1w,tp_anom_mean_2w,tp_anom_sum_2w,t2m_anom_mean_1w,t2m_anom_mean_2w,d2m_anom_mean_1w,d2m_anom_mean_2w,t2m_min_anom_mean_1w,t2m_min_anom_mean_2w,t2m_max_anom_mean_1w,t2m_max_anom_mean_2w,vec_lag1,vec_lag2,vec_lag3,vec_sum_2w,vec_sum_3w,Vecinos_total
MUNICERCA 5,2025-03,0.3684210526315789,34.21052631578947,-63.21462124736842,-32.41373954210526,1851.922355841961,147.65270975578187,1605.2764085244883,-63.25,-32.5,294.72583168431333,291.00819637900906,0.00021714285800331518,291.8403063322368,299.3755669844778,,2.8030692567475257,16.157894736842106,3.0,3.129915419610155e-05,-1.6526413588496003,-0.41859093976532186,-0.9636928625274095,-2.219302457396754,19,15494,663.789366,834.81,2302.45,3548.26,23.341741813923544,78.99,20.29,0.72,0,0,34.53,31.65,2.88,38.64,34.85,3.79,1.17,7.0,15.56,17.9,27.63,10.89,19.84,98.56,81.29,100.0,100.0,50.76,49.24,2.03,4.57,6.6,6.85,7.61,14.46,7.11,8.12,15.23,23.6,19.04,42.64,11.17,9.9,21.07,6.0,9.0,10.0,4.0,2.0,3.0,1.0,2.5,301.18861389160156,298.56299591064453,293.34083557128906,291.709716796875,1.341104507446289e-06,1.341104507446289e-06,3.5017728805541992e-06,7.0035457611083984e-06,296.00794982910156,294.1969985961914,308.8166961669922,304.8923568725586,2.4032349314415136,2.4208760693014484,-5.568839885570385e-06,-5.568839885570385e-06,-0.0001136762124520761,-0.0002273524249041522,0.5905411896882242,-0.98107613457573,0.6810791580765283,-0.40760472615559706,0.03329772949217613,-0.8784053661205178,2.06781599256729,-0.62731608638056,25.0,3.0,2.0,28.0,30.0,30.0
MUNICERCA 5,2025-04,0.5,30.9,-63.218218300000004,-32.41533378,1450.8605070278102,260.78064986494707,1934.354389994343,-63.25,-32.5,289.70872192382814,284.44704284667966,1.6534328460693358e-05,285.7034484863281,296.5203491210938,,2.264980719553173,18.3,4.0,-5.098950969457322e-05,-1.0256959387534323,-1.2476692123705333,-1.3679070931893818,-0.22524063675490993,10,15494,663.789366,834.81,2302.45,3548.26,23.341741813923544,78.99,20.29,0.72,0,0,34.53,31.65,2.88,38.64,34.85,3.79,1.17,7.0,15.56,17.9,27.63,10.89,19.84,98.56,81.29,100.0,100.0,50.76,49.24,2.03,4.57,6.6,6.85,7.61,14.46,7.11,8.12,15.23,23.6,19.04,42.64,11.17,9.9,21.07,23.0,25.0,28.0,19.0,4.0,2.0,3.0,7.0,294.72583168431333,297.95722278795745,291.00819637900906,292.17451597514906,0.00021714285800331518,0.00021714285800331518,0.00010924198125538074,0.00021848396251076147,291.8403063322368,293.9241280806692,299.3755669844778,304.096131575735,2.8030692567475257,2.6031520940945194,3.129915419610155e-05,3.129915419610155e-05,1.2865157155265584e-05,2.5730314310531167e-05,-1.6526413588496003,-0.531050084580688,-0.41859093976532186,0.13124410915560322,-0.9636928625274095,-0.4651975665176167,-2.219302457396754,-0.07574323241473202,64.0,25.0,3.0,89.0,92.0,92.0
MUNICERCA 5,2025-05,0.5,26.0,-63.214315225,-32.414421325,1755.7988420775632,198.79635700802785,1597.9259231398455,-63.25,-32.5,291.87059783935547,288.53064727783203,3.072619438171387e-05,288.8176574707031,297.0851745605469,,1.3905431191562325,8.75,5.0,1.3475064878110533e-06,3.0196771692346545,5.168757685908574,3.5982461434823563,1.957632728859224,4,15494,663.789366,834.81,2302.45,3548.26,23.341741813923544,78.99,20.29,0.72,0,0,34.53,31.65,2.88,38.64,34.85,3.79,1.17,7.0,15.56,17.9,27.63,10.89,19.84,98.56,81.29,100.0,100.0,50.76,49.24,2.03,4.57,6.6,6.85,7.61,14.46,7.11,8.12,15.23,23.6,19.04,42.64,11.17,9.9,21.07,29.0,33.0,35.0,10.0,19.0,4.0,2.0,8.75,289.70872192382814,292.2172768040707,284.44704284667966,287.72761961284436,1.6534328460693358e-05,1.6534328460693358e-05,0.00011683859323200427,0.00023367718646400855,285.7034484863281,288.77187740928247,296.5203491210938,297.9479580527858,2.264980719553173,2.5340249881503496,-5.098950969457322e-05,-5.098950969457322e-05,-9.845177749235833e-06,-1.9690355498471667e-05,-1.0256959387534323,-1.3391686488015164,-1.2476692123705333,-0.8331300760679275,-1.3679070931893818,-1.1657999778583956,-0.22524063675490993,-1.222271547075832,25.0,64.0,25.0,89.0,114.0,114.0
ZONA CENTRAL,2023-12,1.0,40.5,-63.25301845,-32.408478099999996,954.234853300007,130.273769853462,3267.6533154763597,-63.25,-32.5,296.3070373535156,286.1195068359375,1.430511474609375e-06,292.5663146972656,301.5145263671875,,4.102051466914432,31.0,12.0,-1.7894638909233943e-06,-0.8815789116753194,-2.2680901421441035,-0.21507059733073675,-1.7832255045572651,2,27066,514.254671,18.96,741.16,2034.07,52.63151027363249,92.64,7.36,0.0,0,0,5.19,4.76,0.43,7.09,6.48,0.61,0.81,2.43,10.0,9.46,27.84,10.81,38.65,99.57,98.7,100.0,99.57,56.39,43.61,3.65,1.42,5.07,4.06,4.46,8.52,4.67,2.84,7.51,19.88,18.65,38.53,24.14,16.23,40.37,,,,,,,,,296.3070373535156,296.6890481802134,286.1195068359375,288.3585263765775,1.430511474609375e-06,1.430511474609375e-06,0.00015451357914851262,0.00030902715829702525,292.5663146972656,292.3641580434946,301.5145263671875,301.94297907902643,4.102051466914432,3.260272601239464,-1.7894638909233943e-06,-1.7894638909233943e-06,9.505020247565374e-05,0.00019010040495130747,-0.8815789116753194,-1.2050625184322559,-2.2680901421441035,-0.7740116217197555,-0.21507059733073675,-0.5965398674337314,-1.7832255045572651,-2.105504075618195,,,,,,
ZONA CENTRAL,2024-01,0.3076923076923077,32.61538461538461,-63.244884007692306,-32.41429423076923,760.4386321351601,88.41922366524506,3544.9996960104927,-63.25,-32.5,297.07105900691107,290.59754591721753,0.0003075966468224159,292.16200138972357,302.37143179086536,,2.4184937355644966,18.23076923076923,1.0,0.00019188986884223087,-1.5285461251891923,0.7200668987045927,-0.9780091375367262,-2.427782646679125,13,27066,514.254671,18.96,741.16,2034.07,52.63151027363249,92.64,7.36,0.0,0,0,5.19,4.76,0.43,7.09,6.48,0.61,0.81,2.43,10.0,9.46,27.84,10.81,38.65,99.57,98.7,100.0,99.57,56.39,43.61,3.65,1.42,5.07,4.06,4.46,8.52,4.67,2.84,7.51,19.88,18.65,38.53,24.14,16.23,40.37,,,,2.0,,,,,296.3070373535156,296.6890481802134,286.1195068359375,288.3585263765775,1.430511474609375e-06,1.430511474609375e-06,0.00015451357914851262,0.00030902715829702525,292.5663146972656,292.3641580434946,301.5145263671875,301.94297907902643,4.102051466914432,3.260272601239464,-1.7894638909233943e-06,-1.7894638909233943e-06,9.505020247565374e-05,0.00019010040495130747,-0.8815789116753194,-1.2050625184322559,-2.2680901421441035,-0.7740116217197555,-0.21507059733073675,-0.5965398674337314,-1.7832255045572651,-2.105504075618195,3.0,,,,,
ZONA CENTRAL,2024-02,0.423728813559322,44.50847457627118,-63.245721674576274,-32.41404484915254,802.6926085042443,152.19378468198715,3552.2848185198504,-63.25,-32.5,297.03142431226826,292.7566911083157,0.00046487986031225174,293.31583779545156,302.22935356528075,,2.3058186403745946,16.16949152542373,2.0,0.0003086750565724633,-0.8120580027856265,0.7241086185165608,-0.2781242605282352,-1.4093096084738381,59,27066,514.254671,18.96,741.16,2034.07,52.63151027363249,92.64,7.36,0.0,0,0,5.19,4.76,0.43,7.09,6.48,0.61,0.81,2.43,10.0,9.46,27.84,10.81,38.65,99.57,98.7,100.0,99.57,56.39,43.61,3.65,1.42,5.07,4.06,4.46,8.52,4.67,2.84,7.51,19.88,18.65,38.53,24.14,16.23,40.37,15.0,,,13.0,2.0,,,,297.07105900691107,296.6890481802134,290.59754591721753,288.3585263765775,0.0003075966468224159,0.0003075966468224159,0.00015451357914851262,0.00030902715829702525,292.16200138972357,292.3641580434946,302.37143179086536,301.94297907902643,2.4184937355644966,3.260272601239464,0.00019188986884223087,0.00019188986884223087,9.505020247565374e-05,0.00019010040495130747,-1.5285461251891923,-1.2050625184322559,0.7200668987045927,-0.7740116217197555,-0.9780091375367262,-0.5965398674337314,-2.427782646679125,-2.105504075618195,18.0,3.0,,21.0,,
ZONA CENTRAL,2024-03,0.4594594594594595,41.54054054054054,-63.24477397513513,-32.413945985945944,767.014413769238,135.71322592768996,3539.510790098845,-63.25,-32.5,296.14542764199746,290.95633478937924,0.00019083796320734796,292.2131765004751,302.2506044130068,,2.619827782808014,21.481081081081083,3.0,-2.7268088019049325e-05,0.37494238623388704,0.12282893733577542,-0.05211014603470649,1.1863651542167144,185,27066,514.254671,18.96,741.16,2034.07,52.63151027363249,92.64,7.36,0.0,0,0,5.19,4.76,0.43,7.09,6.48,0.61,0.81,2.43,10.0,9.46,27.84,10.81,38.65,99.57,98.7,100.0,99.57,56.39,43.61,3.65,1.42,5.07,4.06,4.46,8.52,4.67,2.84,7.51,19.88,18.65,38.53,24.14,16.23,40.37,72.0,74.0,,59.0,13.0,2.0,,,297.03142431226826,297.05124165958966,292.7566911083157,291.6771185127666,0.00046487986031225174,0.00046487986031225174,0.0003862382535673338,0.0007724765071346676,293.31583779545156,292.73891959258754,302.22935356528075,302.3003926780731,2.3058186403745946,2.3621561879695454,0.0003086750565724633,0.0003086750565724633,0.0002502824627073471,0.0005005649254146942,-0.8120580027856265,-1.1703020639874093,0.7241086185165608,0.7220877586105767,-0.2781242605282352,-0.6280666990324807,-1.4093096084738381,-1.9185461275764815,99.0,18.0,3.0,117.0,120.0,120.0
ZONA CENTRAL,2024-04,0.4666666666666667,35.76078431372549,-63.24543897137255,-32.414956524705886,660.837335092872,130.39493204326948,3627.974715489417,-63.25,-32.5,290.73523667279414,286.7134468826593,0.00018621145510206035,287.1686244291418,293.3277493645163,,2.5603825674348673,8.16470588235294,4.0,4.535288043286409e-05,-0.08336426783905831,0.4289868746397835,-0.5966176184693766,-2.1567705042221843,255,27066,514.254671,18.96,741.16,2034.07,52.63151027363249,92.64,7.36,0.0,0,0,5.19,4.76,0.43,7.09,6.48,0.61,0.81,2.43,10.0,9.46,27.84,10.81,38.65,99.57,98.7,100.0,99.57,56.39,43.61,3.65,1.42,5.07,4.06,4.46,8.52,4.67,2.84,7.51,19.88,18.65,38.53,24.14,16.23,40.37,244.0,257.0,259.0,185.0,59.0,13.0,2.0,64.75,296.14542764199746,296.58842597713283,290.95633478937924,291.85651294884747,0.00019083796320734796,0.00019083796320734796,0.00032785891175979987,0.0006557178235195997,292.2131765004751,292.7645071479633,302.2506044130068,302.23997898914376,2.619827782808014,2.4628232115913042,-2.7268088019049325e-05,-2.7268088019049325e-05,0.00014070348427670698,0.00028140696855341395,0.37494238623388704,-0.2185578082758697,0.12282893733577542,0.4234687779261681,-0.05211014603470649,-0.16511720328147084,1.1863651542167144,-0.11147222712856186,422.0,99.0,18.0,521.0,539.0,539.0
ZONA CENTRAL,2024-05,0.3333333333333333,50.333333333333336,-63.24583211666667,-32.41388735,782.4422893865334,106.81949866474078,3660.2024272525837,-63.25,-32.5,286.5475362141927,283.2001139322917,5.106131235758464e-06,283.5298563639323,291.2514902750651,,2.5947211382382105,10.0,5.0,-8.775967138784903e-05,-1.6303622398847324,-1.9545043191792029,-1.9588528856819114,-1.3930269217785565,6,27066,514.254671,18.96,741.16,2034.07,52.63151027363249,92.64,7.36,0.0,0,0,5.19,4.76,0.43,7.09,6.48,0.61,0.81,2.43,10.0,9.46,27.84,10.81,38.65,99.57,98.7,100.0,99.57,56.39,43.61,3.65,1.42,5.07,4.06,4.46,8.52,4.67,2.84,7.51,19.88,18.65,38.53,24.14,16.23,40.37,440.0,499.0,512.0,255.0,185.0,59.0,13.0,128.0,290.73523667279414,293.4403321573958,286.7134468826593,288.83489083601927,0.00018621145510206035,0.00018621145510206035,0.00018852470915470417,0.00037704941830940834,287.1686244291418,289.69090046480846,293.3277493645163,297.7891768887615,2.5603825674348673,2.5901051751214403,4.535288043286409e-05,4.535288043286409e-05,9.042396206907383e-06,1.8084792413814766e-05,-0.08336426783905831,0.14578905919741436,0.4289868746397835,0.2759079059877795,-0.5966176184693766,-0.3243638822520415,-2.1567705042221843,-0.48520267500273495,620.0,422.0,99.0,1042.0,1141.0,1141.0
ZONA CENTRAL,2024-08,1.0,24.0,-63.2619519,-32.4132532,379.6264062623958,326.35741124518717,3859.902937002956,-63.25,-32.5,,,,,,,,,8.0,,,,,,1,27066,514.254671,18.96,741.16,2034.07,52.63151027363249,92.64,7.36,0.0,0,0,5.19,4.76,0.43,7.09,6.48,0.61,0.81,2.43,10.0,9.46,27.84,10.81,38.65,99.57,98.7,100.0,99.57,56.39,43.61,3.65,1.42,5.07,4.06,4.46,8.52,4.67,2.84,7.51,19.88,18.65,38.53,24.14,16.23,40.37,261.0,446.0,505.0,6.0,255.0,185.0,59.0,126.25,286.5475362141927,288.6413864434934,283.2001139322917,284.9567804074755,5.106131235758464e-06,5.106131235758464e-06,9.56587931689094e-05,0.0001913175863378188,283.5298563639323,285.3492403965371,291.2514902750651,292.2896198197907,2.5947211382382105,2.577551852836539,-8.775967138784903e-05,-8.775967138784903e-05,-2.120339547749247e-05,-4.240679095498494e-05,-1.6303622398847324,-0.8568632538618953,-1.9545043191792029,-0.7627587222697096,-1.9588528856819114,-1.277735252075644,-1.3930269217785565,-1.7748987130003704,0.0,1.0,11.0,1.0,12.0,12.0
ZONA CENTRAL,2024-09,1.0,48.0,-63.2525711,-32.412487,536.8764873419441,81.29291355975172,3662.493034035661,-63.25,-32.5,289.81103515625,276.70648193359375,0.0,286.2114562988281,296.99224853515625,,2.380640727648143,6.0,9.0,-2.6093588935004343e-07,3.065226915147548,-0.9474249945746465,2.5775855170355726,4.517323133680577,1,27066,514.254671,18.96,741.16,2034.07,52.63151027363249,92.64,7.36,0.0,0,0,5.19,4.76,0.43,7.09,6.48,0.61,0.81,2.43,10.0,9.46,27.84,10.81,38.65,99.57,98.7,100.0,99.57,56.39,43.61,3.65,1.42,5.07,4.06,4.46,8.52,4.67,2.84,7.51,19.88,18.65,38.53,24.14,16.23,40.37,7.0,262.0,447.0,1.0,6.0,255.0,185.0,111.75,289.81103515625,291.87015533447266,276.70648193359375,281.4421577453613,0.0,0.0,1.2770295143127441e-05,2.5540590286254883e-05,286.2114562988281,287.85926818847656,296.99224853515625,298.8743095397949,2.380640727648143,2.316195120109447,-2.6093588935004343e-07,-2.6093588935004343e-07,-2.544720967610677e-05,-5.089441935221354e-05,3.065226915147548,1.826784769694001,-0.9474249945746465,0.7338236067030195,2.5775855170355726,2.2409262339273965,4.517323133680577,2.135637622409412,0.0,0.0,1.0,0.0,1.0,1.0
ZONA CENTRAL,2024-10,0.5,49.75,-63.24336835,-32.41830405,419.71489455906584,146.84739063668502,3720.043196922794,-63.25,-32.5,293.9292755126953,286.1778335571289,2.5540590286254883e-05,289.507080078125,300.7563705444336,,2.2517495125707505,12.0,10.0,-5.06334834628635e-05,0.5883426242404539,2.4150722079806854,1.9042669508192205,-0.246047888861753,4,27066,514.254671,18.96,741.16,2034.07,52.63151027363249,92.64,7.36,0.0,0,0,5.19,4.76,0.43,7.09,6.48,0.61,0.81,2.43,10.0,9.46,27.84,10.81,38.65,99.57,98.7,100.0,99.57,56.39,43.61,3.65,1.42,5.07,4.06,4.46,8.52,4.67,2.84,7.51,19.88,18.65,38.53,24.14,16.23,40.37,2.0,8.0,263.0,1.0,1.0,6.0,255.0,65.75,289.81103515625,291.87015533447266,276.70648193359375,281.4421577453613,0.0,0.0,1.2770295143127441e-05,2.5540590286254883e-05,286.2114562988281,287.85926818847656,296.99224853515625,298.8743095397949,2.380640727648143,2.316195120109447,-2.6093588935004343e-07,-2.6093588935004343e-07,-2.544720967610677e-05,-5.089441935221354e-05,3.065226915147548,1.826784769694001,-0.9474249945746465,0.7338236067030195,2.5775855170355726,2.2409262339273965,4.517323133680577,2.135637622409412,1.0,0.0,0.0,1.0,1.0,1.0
ZONA CENTRAL,2024-11,0.0,42.0,-63.2507468,-32.4195686,342.7158531422098,148.05820758629272,4162.8318113776595,-63.25,-32.5,299.827880859375,286.5701904296875,0.0,294.1025390625,307.13427734375,,2.1526759058492346,16.0,11.0,-1.0066562228732639e-07,2.3016476101345233,0.8816596137152715,2.18865424262151,3.173484632704003,1,27066,514.254671,18.96,741.16,2034.07,52.63151027363249,92.64,7.36,0.0,0,0,5.19,4.76,0.43,7.09,6.48,0.61,0.81,2.43,10.0,9.46,27.84,10.81,38.65,99.57,98.7,100.0,99.57,56.39,43.61,3.65,1.42,5.07,4.06,4.46,8.52,4.67,2.84,7.51,19.88,18.65,38.53,24.14,16.23,40.37,5.0,6.0,12.0,4.0,1.0,1.0,6.0,3.0,293.9292755126953,291.87015533447266,286.1778335571289,281.4421577453613,2.5540590286254883e-05,2.5540590286254883e-05,1.2770295143127441e-05,2.5540590286254883e-05,289.507080078125,287.85926818847656,300.7563705444336,298.8743095397949,2.2517495125707505,2.316195120109447,-5.06334834628635e-05,-5.06334834628635e-05,-2.544720967610677e-05,-5.089441935221354e-05,0.5883426242404539,1.826784769694001,2.4150722079806854,0.7338236067030195,1.9042669508192205,2.2409262339273965,-0.246047888861753,2.135637622409412,3.0,1.0,0.0,4.0,4.0,4.0
ZONA CENTRAL,2025-01,1.0,73.0,-63.2394721,-32.4137035,932.9139361529116,286.7592692808355,3935.2152693389867,-63.25,-32.5,294.4290771484375,289.8749694824219,1.1324882507324219e-05,291.49951171875,298.60516357421875,,3.615539434178033,19.0,1.0,9.334528887713397e-06,-3.740134910300924,-3.110410789207151,-2.611571361400479,-5.047873716001163,1,27066,514.254671,18.96,741.16,2034.07,52.63151027363249,92.64,7.36,0.0,0,0,5.19,4.76,0.43,7.09,6.48,0.61,0.81,2.43,10.0,9.46,27.84,10.81,38.65,99.57,98.7,100.0,99.57,56.39,43.61,3.65,1.42,5.07,4.06,4.46,8.52,4.67,2.84,7.51,19.88,18.65,38.53,24.14,16.23,40.37,5.0,6.0,7.0,1.0,4.0,1.0,1.0,1.75,299.827880859375,296.87857818603516,286.5701904296875,286.3740119934082,0.0,0.0,1.2770295143127441e-05,2.5540590286254883e-05,294.1025390625,291.8048095703125,307.13427734375,303.9453239440918,2.1526759058492346,2.2022127092099923,-1.0066562228732639e-07,-1.0066562228732639e-07,-2.5367074542575413e-05,-5.0734149085150826e-05,2.3016476101345233,1.4449951171874886,0.8816596137152715,1.6483659108479785,2.18865424262151,2.0464605967203653,3.173484632704003,1.463718371921125,6.0,2.0,3.0,8.0,11.0,11.0
ZONA CENTRAL,2025-02,0.5555555555555556,31.944444444444443,-63.244336100000005,-32.41430497222222,686.7085854260871,127.78401135528611,3679.359527552156,-63.25,-32.5,297.5571780734592,293.34574042426215,0.0002448625034756131,293.8087158203125,303.052013821072,,2.2690046160606454,20.444444444444443,2.0,7.692320356643741e-05,1.1097460083510162,2.084440945597843,1.4860928131229134,0.760855705355425,18,27066,514.254671,18.96,741.16,2034.07,52.63151027363249,92.64,7.36,0.0,0,0,5.19,4.76,0.43,7.09,6.48,0.61,0.81,2.43,10.0,9.46,27.84,10.81,38.65,99.57,98.7,100.0,99.57,56.39,43.61,3.65,1.42,5.07,4.06,4.46,8.52,4.67,2.84,7.51,19.88,18.65,38.53,24.14,16.23,40.37,2.0,6.0,7.0,1.0,1.0,4.0,1.0,1.75,294.4290771484375,297.12847900390625,289.8749694824219,288.2225799560547,1.1324882507324219e-05,1.1324882507324219e-05,5.662441253662109e-06,1.1324882507324219e-05,291.49951171875,292.801025390625,298.60516357421875,302.8697204589844,3.615539434178033,2.884107670013634,9.334528887713397e-06,9.334528887713397e-06,4.616931632713035e-06,9.23386326542607e-06,-3.740134910300924,-0.7192436500832002,-3.110410789207151,-1.1143755877459398,-2.611571361400479,-0.21145855938948444,-5.047873716001163,-0.9371945416485801,15.0,6.0,2.0,21.0,23.0,23.0
ZONA CENTRAL,2025-03,0.45,36.375,-63.2499704825,-32.4145014375,657.5488552102644,121.77964207614976,3628.85070580546,-63.25,-32.5,294.2894577026367,290.02269439697267,0.00035041868686676026,291.15820159912107,299.6466941833496,,2.4286697487997686,15.95,3.0,0.00016250828901926678,-2.3297904629177495,-1.5229672580295073,-1.800644220422818,-2.5339517268428025,40,27066,514.254671,18.96,741.16,2034.07,52.63151027363249,92.64,7.36,0.0,0,0,5.19,4.76,0.43,7.09,6.48,0.61,0.81,2.43,10.0,9.46,27.84,10.81,38.65,99.57,98.7,100.0,99.57,56.39,43.61,3.65,1.42,5.07,4.06,4.46,8.52,4.67,2.84,7.51,19.88,18.65,38.53,24.14,16.23,40.37,19.0,20.0,24.0,18.0,1.0,1.0,4.0,6.0,297.5571780734592,295.99312761094836,293.34574042426215,291.61035495334204,0.0002448625034756131,0.0002448625034756131,0.00012809369299146865,0.0002561873859829373,293.8087158203125,292.65411376953125,303.052013821072,300.8285886976454,2.2690046160606454,2.9422720251193395,7.692320356643741e-05,7.692320356643741e-05,4.3128866227075405e-05,8.625773245415081e-05,1.1097460083510162,-1.3151944509749538,2.084440945597843,-0.512984921804654,1.4860928131229134,-0.5627392741387828,0.760855705355425,-2.143509005322869,49.0,15.0,6.0,64.0,70.0,70.0
ZONA CENTRAL,2025-04,0.3,52.5,-63.24710359000001,-32.41284082,722.9833763345366,186.84644980446555,3511.222795554428,-63.25,-32.5,290.3624664306641,285.1154541015625,5.072355270385742e-05,286.21929931640625,296.826025390625,,1.6561738362097487,15.6,4.0,-5.212133719394338e-05,-0.4544159909926691,-0.8055910502661504,-1.2310935352466799,0.28279318350333826,10,27066,514.254671,18.96,741.16,2034.07,52.63151027363249,92.64,7.36,0.0,0,0,5.19,4.76,0.43,7.09,6.48,0.61,0.81,2.43,10.0,9.46,27.84,10.81,38.65,99.57,98.7,100.0,99.57,56.39,43.61,3.65,1.42,5.07,4.06,4.46,8.52,4.67,2.84,7.51,19.88,18.65,38.53,24.14,16.23,40.37,58.0,59.0,60.0,40.0,18.0,1.0,1.0,15.0,294.2894577026367,295.92331788804796,290.02269439697267,291.6842174106174,0.00035041868686676026,0.00035041868686676026,0.0002976405951711867,0.0005952811903423734,291.15820159912107,292.4834587097168,299.6466941833496,301.3493540022108,2.4286697487997686,2.348837182430207,0.00016250828901926678,0.00016250828901926678,0.00011971574629285209,0.00023943149258570418,-2.3297904629177495,-0.6100222272833666,-1.5229672580295073,0.28073684378416786,-1.800644220422818,-0.15727570364995225,-2.5339517268428025,-0.8865480107436887,117.0,49.0,15.0,166.0,181.0,181.0
ZONA CENTRAL,2025-05,0.0,44.5,-63.240191925,-32.418666375,380.8137453318616,96.50761300167594,4007.700971823286,-63.25,-32.5,291.55635833740234,287.0640106201172,6.139278411865234e-06,288.16426849365234,296.9596633911133,,3.4693093276139173,10.5,5.0,-1.022550794813368e-06,3.1064504552770558,2.6089178579825045,3.156277691876454,2.664988538953992,4,27066,514.254671,18.96,741.16,2034.07,52.63151027363249,92.64,7.36,0.0,0,0,5.19,4.76,0.43,7.09,6.48,0.61,0.81,2.43,10.0,9.46,27.84,10.81,38.65,99.57,98.7,100.0,99.57,56.39,43.61,3.65,1.42,5.07,4.06,4.46,8.52,4.67,2.84,7.51,19.88,18.65,38.53,24.14,16.23,40.37,50.0,68.0,69.0,10.0,40.0,18.0,1.0,17.25,290.3624664306641,292.3259620666504,285.1154541015625,287.5690742492676,5.072355270385742e-05,5.072355270385742e-05,0.00020057111978530884,0.0004011422395706177,286.21929931640625,288.68875045776366,296.826025390625,298.2363597869873,1.6561738362097487,2.0424217925047587,-5.212133719394338e-05,-5.212133719394338e-05,5.51934759126617e-05,0.0001103869518253234,-0.4544159909926691,-1.3921032269552094,-0.8055910502661504,-1.1642791541478288,-1.2310935352466799,-1.5158688778347489,0.28279318350333826,-1.1255792716697322,37.0,117.0,49.0,154.0,203.0,203.0
